1.0,4.877359903352086e-10,0.0029452367535456906,1.1852731534452584e-06,0.002475919235973576,1.832059483201914e-08,0.07785029591161656,1.5971342205287473e-05,0.013857818628749503,4.977365503209299e-09,0.05633011317210005,9.199868995047055e-08,5.873950750766704e-06,2.4923943451402127e-12,3.3318700194546184e-10,4.153738670549596e-13,3.678200590517077e-07,6.054704699644244e-13,9.747811866628187e-12,2.380570063671666e-12,9.371955248566494e-10,5.54672419570669e-12,1.5068939945560945e-11,3.64260379621776e-11,4.850794829393648e-12,0.000405789353261751,0.0066749512763064935,0.019055109160660878,7.605870209341883e-11,0.004623786839835152,0.0008384945927589482,3.1887494904661906e-14,0.0002926348272537831,2.8183288309292225e-10,0.00018485369401074854,4.525911197915954e-06,2.3095333382317102e-11,0.00095808418894998,7.244402601812718e-12,2.2012285325582923e-11,4.39325606942873e-07,7.81722787076266e-11,2.455054302797014e-09,6.005865046639025e-08,1.18309733443162e-09,6.998548208128892e-11,1.265155468346478e-07,5.56329686455899e-15,9.327675750041378e-09,5.258753429278741e-06,5.200138845055714e-08,3.311187832199963e-07,4.359341311642663e-09,1.1861689437213342e-05,3.6110346530986938e-12,1.885292821600961e-06,2.1102351982323606e-07,0.00020087372680889552,1.938339901503598e-06,1.5904440089112874e-07,2.4174655561832244e-06,6.807845184343216e-11,2.589537651911495e-10,8.995935018770566e-18,7.274639228898138e-14,3.908631095355805e-05,0.0006949164021285372,5.5425529287133054e-17,6.2611850946248724e-12,2.1103699445859332e-15,5.0879990217832786e-08,0.0008200239206341401,5.3798888569914435e-11,2.685229272151055e-08,6.35475626081985e-12,1.273016770963651e-06,3.0856660768710207e-09,4.09174226543128e-09,3.1982782365177334e-06
4.877359903352086e-10,1.0,9.64120717187865e-12,1.7774763411050196e-09,9.346245540574594e-11,8.457844792918391e-12,4.511514265906659e-11,1.1210734571653998e-06,9.501042396185556e-11,1.4348341095464072e-08,5.5421791118204324e-11,4.783463984128577e-10,3.2375323513847937e-10,0.0022471223003114114,0.007825550913199166,3.426445198508372e-05,7.55566541464417e-09,3.390665958848262e-11,0.01542866424256025,3.0379025307996024e-11,2.315800671134042e-11,0.009073949841677531,0.00939624544803062,1.640288019942084e-09,0.009548652569005401,1.0633485863521922e-07,1.6674151937929899e-09,8.777723173142212e-10,0.0005957853756768514,2.4020911835043313e-12,4.391670812854352e-08,4.461530087041567e-05,5.942849096323433e-10,0.005916101119338139,3.2638933521032294e-08,2.2591583923545754e-11,4.517800065919515e-06,4.83511810114301e-07,1.0340160428920136e-05,1.6015589905781902e-07,2.997005329327157e-05,6.492763973147496e-05,1.1165960665719556e-05,6.219921178576333e-07,0.007261150008256834,1.0769967130836687e-05,1.535186493445312e-05,9.55825196556875e-09,9.13016090531221e-06,3.583862207264726e-05,4.157257656525853e-14,0.0014716925211629343,1.2878433906164707e-05,1.8966455068191444e-07,2.3040185593908205e-06,4.0748109482316094e-13,5.233932207326955e-14,1.9448256026953915e-06,2.1640370101263283e-13,0.00018547052012087578,3.352584041355969e-06,1.5379954707996712e-07,6.290049117218901e-07,2.979021621720301e-10,4.2210265106463823e-07,3.6110366726418217e-06,6.453177116952497e-07,5.900376195319683e-09,8.319954918509605e-07,4.6499979612003694e-08,1.4883808748735655e-06,2.8555630648516565e-12,5.379129462471868e-05,9.013015360951194e-08,1.0517695849333566e-07,7.394708567556808e-06,0.00010455068667041602,0.00019634848701380843,3.673715860100887e-08
0.0029452367535456906,9.64120717187865e-12,1.0,3.8518641735454456e-09,1.8077406215257374e-05,8.821668393255833e-11,0.0031814690079672112,2.8659277548586683e-06,0.00011986775116782115,1.466441452568168e-11,0.0011292325120887676,3.117602021860206e-10,2.340457173829173e-08,3.2487663622875736e-14,1.7504652674368486e-11,3.0953505976356987e-15,1.0744200893826073e-06,1.7955923801956233e-15,1.5993494325226737e-13,7.19082102542413e-15,3.4241813505977814e-12,1.5094649671734407e-13,5.582949628566887e-13,1.073271751313645e-13,9.23357365766144e-14,6.618404197032937e-05,0.005143465367048011,6.780502408147536e-05,5.19306842075103e-13,0.015580849183160753,0.00016821907334561254,4.663573016306674e-16,0.002079631576255895,1.568800835608749e-11,0.00010010110476983781,2.8459823644267555e-08,6.102058479462489e-12,8.239397706037088e-06,1.3672743434160603e-12,7.479651708023081e-14,2.082314882110067e-09,4.1105800343628504e-13,6.539467983935642e-10,1.9279236863595596e-10,1.0279128421004636e-11,1.632401688394952e-11,5.25595329011865e-10,2.307352827310621e-17,3.639490460915813e-11,2.305917436710811e-07,1.045414305909292e-05,5.763872207877017e-09,1.7641571577194242e-11,3.664104228293538e-08,1.6060945486387167e-14,0.000386508831012787,5.11810471107064e-05,1.5465405969856175e-06,0.0004832804515672226,9.492287453607673e-10,9.260331140467983e-09,2.2420934447272226e-13,1.4062484817096855e-10,4.7574468611435296e-20,3.600376037151507e-16,2.2841594068798284e-06,5.749086526554445e-06,3.6272165108421805e-19,2.4837085977097038e-14,1.140750500509459e-17,1.7193845460727992e-10,0.2639826556550467,2.822954337492655e-13,8.053665334669961e-11,2.1915010443528444e-14,5.237113319964596e-09,4.4660084552209984e-10,4.957644890733397e-10,9.419984695000823e-09
1.1852731534452584e-06,1.7774763411050196e-09,3.8518641735454456e-09,1.0,0.0001032101925193328,0.0031538921128720153,8.633672918613073e-07,6.076498006834786e-09,2.0022387085195778e-05,0.0013238179387949612,2.2818393630194424e-06,0.07333091935590834,0.06470921145261549,1.2858532408504943e-10,7.277403421173625e-11,2.8786582607192337e-10,1.1380271693389648e-11,3.5610883732738686e-07,1.6764232489038026e-10,1.6632488236102826e-06,0.0006776368947581273,1.9651354177935617e-11,1.7282957213241632e-11,1.3537621381638199e-05,5.6794098090405773e-11,3.0937113736408526e-08,2.393001247850712e-08,5.677541943186027e-05,3.214492930903443e-08,3.254840876016712e-08,3.184864625142281e-08,2.058934449586157e-12,9.690387170214573e-10,5.49775558829397e-11,5.386905449327456e-09,0.004704736064306795,1.990576739397866e-13,7.329767846014034e-06,1.5507506920533416e-13,1.023779042929872e-06,5.924692638177083e-05,1.3251801059507083e-07,8.393478507365474e-12,0.0009616053918923942,7.88912972057115e-08,6.440261649247501e-13,9.22805428161794e-05,1.23064257218016e-10,3.5248535153036365e-05,4.976748327955217e-08,6.559988038920768e-14,1.641563705364723e-07,1.5612151748107236e-05,0.005508380686445296,2.807933502748076e-08,2.307272994118062e-12,2.5250407251341936e-13,1.25780987649411e-05,2.3028447061969344e-12,9.581398576958165e-06,0.00047238199036591424,3.784216783840411e-06,3.669717356021961e-13,7.971774547810009e-14,4.733994424755018e-10,6.317133111791356e-08,8.631245121163871e-06,1.6460759770047566e-13,9.712603216936096e-08,1.1824221643060531e-11,0.00043139293129312894,1.1633114680917807e-09,9.953467135808106e-08,0.0022527886469309553,2.9520915569004356e-07,0.0002302125212641741,3.44621937519683e-11,6.24246939415662e-11,0.04521665664997589
0.002475919235973576,9.346245540574594e-11,1.8077406215257374e-05,0.0001032101925193328,1.0,4.7970033863708854e-06,0.005615864164011185,1.5003687490625381e-07,0.15064053951240322,1.7638286573607183e-07,0.015842009477742395,1.0704293585872731e-05,0.0010016678103558535,1.1483590409087612e-12,1.9931870267058126e-11,5.641937764677168e-13,1.2766886682937784e-09,3.6930941406021095e-11,2.969667321609672e-12,1.7889663472218304e-10,1.4993627326503453e-07,8.59594515979242e-13,1.535219102379736e-12,1.4875565803290405e-09,1.2248419940785234e-12,2.6192381466781633e-06,1.7618567351770144e-05,0.062476633159462044,1.0092889570769345e-10,0.00028681662042797425,4.3432625077979745e-06,1.4176954258859998e-14,7.305341886046507e-07,1.6002082477608537e-11,7.78188896126493e-07,0.001559452477852034,3.7233583102493505e-13,8.350413797726182e-05,1.5674488098946303e-13,2.5494444886018396e-10,7.754167935490172e-07,1.9331145697307412e-10,3.2961378215128057e-11,6.540786412490857e-07,8.216564622426399e-10,1.191528363686246e-12,3.9077420812246176e-07,3.686521301037399e-14,4.466060234752625e-08,1.7265501781936736e-07,1.9705556310067576e-10,4.543055814076321e-08,1.9169027790675716e-08,9.880276057317712e-05,1.6176973672083495e-11,7.3579652612050706e-09,9.272309000769824e-10,3.506388496944038e-05,8.757449614820027e-09,1.6777966198005103e-07,7.255863354582229e-06,8.941193269170357e-10,2.3929527832312175e-12,3.3978384866920146e-17,2.704762040990162e-13,7.407811596170614e-07,7.244860834393428e-05,1.2381739570605113e-16,3.9985615746478104e-11,6.812123617759563e-15,4.112234697366002e-07,6.4031110188757555e-06,1.3608694813624623e-10,5.721558950598158e-07,7.127808402245831e-11,3.1563055398968055e-06,6.45767892812313e-11,9.757763322966707e-11,7.779426704987116e-05
1.832059483201914e-08,8.457844792918391e-12,8.821668393255833e-11,0.0031538921128720153,4.7970033863708854e-06,1.0,2.6978559238689704e-08,2.2883121074529727e-11,7.296287464743508e-07,0.00012327756401537407,7.60464851426255e-08,0.017436280709332806,0.0027562293289917082,1.1762956064207302e-12,2.687283769661688e-13,5.745544190182319e-12,5.131672233540944e-14,8.845629991227593e-07,1.1661024240269299e-12,5.790907287984543e-06,0.012616292529841377,1.0805662970956005e-13,7.972446841968356e-14,7.642754750029824e-06,3.794643917057042e-13,1.4889622956014803e-10,2.105395198489211e-10,9.481827972300036e-07,3.894290471757018e-10,1.6110336540052126e-09,1.7073160580815846e-10,2.3711188254964156e-14,8.055980536120776e-12,2.0195044128999355e-13,2.8096549289615597e-11,0.0026668109141883985,6.393292228769418e-16,2.9809586698541164e-08,5.185457611878801e-16,8.962868342855349e-08,2.566075719994578e-07,2.348791881756525e-09,2.649156962420066e-14,1.0530347605002891e-05,5.349676143949121e-10,2.0636344483856667e-15,5.413478130448195e-07,1.489730133250324e-11,4.1721859070800635e-07,1.6049854800779323e-10,1.0211214354271207e-15,5.48113567597734e-10,2.067939626624618e-07,1.7401597248239622e-05,1.183253359528661e-09,3.795218334284374e-14,4.591531215186576e-15,4.3712726841496595e-08,4.3298222234866504e-14,4.3335729936194376e-08,1.7151630673584612e-06,3.1240961454487486e-07,1.1651116814149654e-15,7.916472189598418e-15,2.5192385929930186e-11,2.2517873287068032e-10,3.3794378836816015e-08,8.902231586961944e-15,5.366329478829838e-09,7.254406509807562e-13,4.325177626848813e-06,3.071724119288366e-11,1.880345991040689e-09,5.241779620839004e-05,3.0456692214669284e-08,8.969402825009703e-07,1.0938394957182477e-13,1.9895465036010408e-13,0.0001509132971426988
0.07785029591161656,4.511514265906659e-11,0.0031814690079672112,8.633672918613073e-07,0.005615864164011185,2.6978559238689704e-08,1.0,1.2947500338306746e-06,0.03692435873911237,2.194494882177658e-09,0.35430201523027105,7.61741416307192e-08,6.425212377984545e-06,2.639560751150229e-13,2.677272418937451e-11,5.584354033569139e-14,4.4010333969736375e-08,3.2831665486183906e-13,9.594460713402227e-13,1.4497857875324002e-12,9.257723186303708e-10,4.894487667015778e-13,1.2650282173751898e-12,1.651513384577962e-11,4.610196619161774e-13,3.401300265831837e-05,0.0009044463089644532,0.012517461716923025,1.044560026313067e-11,0.030434785066945132,7.349779596868095e-05,3.3056249601182536e-15,5.4472046758995726e-05,2.255198605487414e-11,1.8079693494105797e-05,8.932292735905466e-06,1.83668737919051e-12,9.322119368173091e-05,5.670916716031488e-13,5.892393694781654e-12,7.153141286063195e-08,1.2724378067658003e-11,1.9701972378055594e-10,1.6997550144602007e-08,1.4146050426578171e-10,5.536879064169285e-12,2.3781379279860286e-08,1.1736086061443928e-15,1.9410353923277488e-09,4.1596473674264657e-07,3.365262000330819e-08,3.0248750539852096e-08,8.751257982295795e-10,3.447661018103468e-06,6.899412292109037e-13,1.2530452101486685e-06,1.628978559433836e-07,2.1401357799366623e-05,1.5378628261099074e-06,2.2155899077669405e-08,4.776866729164832e-07,1.9250746313299658e-11,2.2007400038082757e-11,1.5538256055123164e-18,1.2869576091008619e-14,3.0441236580237778e-06,6.930099230360622e-05,8.25486420166557e-18,1.3474249776189842e-12,3.5308592140720344e-16,1.291343691834196e-08,0.0011371185350386196,8.791840210250014e-12,9.723420170717856e-09,1.6681487787014376e-12,2.337791878595177e-07,2.4092729890695716e-10,3.1866625383513227e-10,1.3357449069886978e-06
1.5971342205287473e-05,1.1210734571653998e-06,2.8659277548586683e-06,6.076498006834786e-09,1.5003687490625381e-07,2.2883121074529727e-11,1.2947500338306746e-06,1.0,4.4735257807684196e-07,4.893953725835126e-10,9.290945583666666e-07,5.277782993790065e-10,6.46058150786994e-09,2.608717709289669e-09,5.2502605705743775e-06,8.241453767894064e-11,0.0012206268826467756,7.522601137013365e-14,1.7463185906106893e-08,1.6256631496149654e-13,5.768299821824878e-12,3.0959050412154694e-08,1.442028350215612e-07,6.430824991897869e-12,1.2748170595138541e-08,0.03620181607160865,0.0005269440845556809,2.3996249866561537e-06,7.592095872588466e-09,2.061633401545001e-07,0.014976829593696625,5.247231494195179e-11,0.00046850775826004005,4.851215183302871e-06,0.02466574341978532,1.2622404824219702e-09,1.3913560352986185e-06,0.0007515820583926281,3.8648538625508403e-07,4.8921682269000634e-11,2.0296477082737927e-06,2.4876562564472175e-09,0.00015154516423891205,2.511768896444673e-08,2.2275441750638058e-07,4.102876701339893e-06,3.676531452519593e-07,9.529172209038727e-14,2.9478206427887955e-08,0.021007153241442558,3.398646675873579e-08,0.00024175568255544903,1.9820329939558363e-08,7.723114246883324e-07,6.267367327208103e-11,3.6293581081399383e-07,4.636469322583007e-08,0.0004609104657395465,1.900624017292803e-07,2.943966502566517e-06,1.8886229829897997e-06,9.909771780782298e-11,1.5118146054249175e-05,6.897688748767321e-16,2.850953256311204e-12,0.08464116394026963,0.0006761537555813471,9.635176354599914e-15,5.1832708872419175e-11,1.4774972011828034e-13,3.7739587248331045e-08,1.0316571044531464e-06,1.7554067589673309e-09,4.405915320302628e-09,1.807913726987193e-11,1.9273528795476574e-06,0.0001477970883195502,0.00017110591152026187,8.281806235745253e-08
0.013857818628749503,9.501042396185556e-11,0.00011986775116782115,2.0022387085195778e-05,0.15064053951240322,7.296287464743508e-07,0.03692435873911237,4.4735257807684196e-07,1.0,4.0830823981768986e-08,0.10377794670291544,1.8910950403973266e-06,0.00016789367374498524,8.620951600280228e-13,2.929927998997326e-11,3.0375038359716973e-13,5.623574263212149e-09,7.194904951468453e-12,2.549767317365218e-12,3.338239357111651e-11,2.4373393642121356e-08,9.092223627396411e-13,1.86635322879114e-12,3.229854551100787e-10,1.1105165490026096e-12,9.221762086154953e-06,9.290418399980137e-05,0.10758392147617388,5.638152294196394e-11,0.0016252688451968607,1.6677445272994518e-05,1.055268805735831e-14,4.097609665349987e-06,2.3906324235999888e-11,3.1975352278067513e-06,0.00023515151934469262,8.493619535721095e-13,0.00014179512834075635,3.203811288158735e-13,7.65396969357398e-11,4.4041804603552057e-07,9.011778132210398e-11,8.177088095589816e-11,2.1384029275214545e-07,5.683958681903846e-10,2.674634447659154e-12,1.8478707127335843e-07,1.2437285175586348e-14,1.7988127545046434e-08,3.365599662195894e-07,1.3068024145934883e-09,5.4699438044455717e-08,7.845110327868817e-09,3.903859391328708e-05,6.248444266727005e-12,4.87935432564543e-08,6.153243919371688e-09,4.599387559849737e-05,5.8114881436979056e-08,1.0876450278918422e-07,3.6691637458217143e-06,2.6118979784027975e-10,6.777865226805605e-12,1.3157203759924815e-17,1.0813620381476801e-13,1.7702370573213157e-06,0.00011551290291726812,5.589313660870714e-17,1.403092742034973e-11,2.7985766190785296e-15,1.4585425130763177e-07,4.198785084072002e-05,6.286471262398324e-11,1.5394851322049528e-07,2.1444055541933848e-11,1.660926825878971e-06,1.3693976782918342e-10,1.9808597778397496e-10,2.1775118240546793e-05
4.977365503209299e-09,1.4348341095464072e-08,1.466441452568168e-11,0.0013238179387949612,1.7638286573607183e-07,0.00012327756401537407,2.194494882177658e-09,4.893953725835126e-10,4.0830823981768986e-08,1.0,5.3722846248849055e-09,0.003929897736146598,8.724541180715585e-05,5.873838219389153e-09,2.2496057098812351e-10,4.420664930089285e-08,6.166392927777611e-13,0.00010705784670511986,4.245835539600666e-09,0.0003110617376541371,0.0013893767677393503,2.8490281456503705e-10,1.4484287302372347e-10,0.007318010926964032,1.3379382090458605e-09,9.737774834235503e-10,2.367434573352162e-10,1.724417207542112e-07,2.1998395660224627e-06,7.179042142143026e-11,7.639948974469814e-10,1.4884605155837422e-10,1.200319178830013e-11,1.6662261956311471e-10,1.5204540067476027e-10,7.858896003617704e-06,2.346390484692192e-13,2.446833192517069e-07,2.9028123047225974e-13,0.000598382664776896,0.00012973917895027606,1.621602839269699e-05,4.4746628847032174e-12,0.015492771981672426,1.5262445177588705e-06,7.09317083051058e-13,0.0005545422286700293,7.598685563671635e-08,0.0015281169667972735,1.0385781844887334e-08,4.620270471098573e-16,1.668453009510874e-07,0.000931569063875394,0.0003145897598995713,9.474609038271241e-06,1.4322415043109368e-14,1.4770867924857523e-15,7.976373330890403e-07,1.250816252466121e-14,3.387904375440846e-05,0.00025786648545806826,0.002190013126958993,1.7088138037439427e-13,4.3842798011125554e-11,1.8887900550221264e-07,5.781891172379384e-09,3.251007176083924e-07,6.449737630254395e-11,4.1151761862079344e-05,5.110950266291558e-09,0.0075826210535248715,4.103721299125877e-12,1.3428165059176692e-05,0.10881093271614224,0.00018326581190264917,0.000226410299491574,2.756177577727134e-11,5.3818221315812474e-11,0.0015542868219706588
